feed,title,long_url,short_url
GithubRelease,"🏮🐄 Moovember 2023 Update Revision A | Ratelimit Fixes, Domain Wide Footer Fixes",https://github.com/mailcow/mailcow-dockerized/releases/tag/2023-11a,https://da.gd/qiZ1t
