feed,title,long_url,short_url
NVD-NIST,CVE-2021-46530 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46530,https://bit.ly/32LjToT
NVD-NIST,CVE-2021-46531 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46531,https://bit.ly/3gdciTb
NVD-NIST,CVE-2021-46532 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46532,https://bit.ly/3gdcj9H
NVD-NIST,CVE-2021-46534 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46534,https://bit.ly/3s5PcDz
NVD-NIST,CVE-2021-46535 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46535,https://bit.ly/3KYFjQN
NVD-NIST,CVE-2021-46537 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46537,https://bit.ly/3KZ9ZBy
NVD-NIST,CVE-2021-46538 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46538,https://bit.ly/3ofRjn7
NVD-NIST,CVE-2021-46539 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46539,https://bit.ly/3GgulCw
NVD-NIST,CVE-2021-46540 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46540,https://bit.ly/34rhLDr
NVD-NIST,CVE-2021-46541 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46541,https://bit.ly/3Gg59fE
NVD-NIST,CVE-2021-46542 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46542,https://bit.ly/3IN6lZi
NVD-NIST,CVE-2021-46543 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46543,https://bit.ly/3gafv60
NVD-NIST,CVE-2021-46544 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46544,https://bit.ly/3gdcyBD
NVD-NIST,CVE-2021-46545 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46545,https://bit.ly/34qbQOH
NVD-NIST,CVE-2021-46546 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46546,https://bit.ly/3L9Sw9A
NVD-NIST,CVE-2021-46547 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46547,https://bit.ly/35E77tz
NVD-NIST,CVE-2021-46548 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46548,https://bit.ly/33Z6VVn
NVD-NIST,CVE-2021-46549 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46549,https://bit.ly/3GhCbM4
NVD-NIST,CVE-2021-46550 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46550,https://bit.ly/3AOoBin
NVD-NIST,CVE-2021-46553 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46553,https://bit.ly/3KZ7W0c
NVD-NIST,CVE-2021-46554 (mjs),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-46554,https://bit.ly/3rhaNtJ
