feed,title,long_url,short_url
GithubCommit,[Web] Fix password policy for mailbox user; minor Solr status fix,https://github.com/mailcow/mailcow-dockerized/commit/9773d3549e954c1bb89a280294cdfb57f593e254,https://j.mp/3vsdRBW
