feed,title,long_url,short_url
gNews,"How to manage healthcare data securely | Technology & AI - Healthcare Global - Healthcare News, Magazine and Website",https://healthcareglobal.com/technology-and-ai/how-manage-healthcare-data-securely,https://j.mp/3h3Ys5y
