feed,title,long_url,short_url
News,⚠️ Important Information about the 2022-04 Update | Wichtige Informationen über das Update 2022-04 ⚠️,https://mailcow.email/2022/04/06/%e2%9a%a0%ef%b8%8f-important-information-about-the-2022-04-update-wichtige-informationen-uber-das-update-2022-04-%e2%9a%a0%ef%b8%8f/,https://bit.ly/3LEEkoc
