feed,title,long_url,short_url
gNews,DOD CIO solicits industry to inform revamp of 'cumbersome' cybersecurity risk framework; Congress seeks ban on government use of foreign adversary AI - FedScoop,https://news.google.com/rss/articles/CBMi-AFBVV95cUxQLVAwYXZ6dnhQdjRQa1Q3M2NJdW5OUE5tcm1hNTRFQmh5YlRYcThZRjNUTWdUY2pCaXdCMjEzb3NPc09nQmwzTGlGanpYaHMxeEpUdEJtY0ptanFvZHRTS0R6X2NDaDVnY2lINkl5RjNvRGpaNHUwM05sa2ltbTg2QjlYaXVZSlB4b2x1Ym1HNzdMNi1TWG9Vb0toTkVuYVZsWWNKU1hyMEwyR2Fmak5wcUN3eEk5MEUyZmRXenhiQ1l3dmhhanR0ZGVVZmpIazlpeW1ZdkYwaFVzZEgyUHo4enYtZHFLc2kwWlk3MHFuM01zOTZHUHZONQ?oc=5,https://da.gd/hkivRZ
