feed,title,long_url,short_url
GithubRelease,"🕶️🐄 Moogust Update 2024 | Forgot Password?, SOGo 5.11, Rspamd 3.9.1 and More",https://github.com/mailcow/mailcow-dockerized/releases/tag/2024-08,https://da.gd/4GLPMs
