feed,title,long_url,short_url
gNews,Positive Hack Talks in Bengaluru: Positive Technologies launches international meetups for cybersecurity experts IT Voice | IT in Depth - IT Voice,https://news.google.com/rss/articles/CBMizwFBVV95cUxPX1Nra0Jja3V0STR4WUNGLU1SakZpZEQtdkFBT1VITmpGUzBkOU9CVWFFZlAwN05ZWW9uSWFraUdoSm1NREtRV1czaXZUazdGVTdSUEluOERrVVN3MDdOLW1QTXF5V21uM2EzVk83aER0WmZybUZLZzRLR25vWW1iSnpEZnNtZy1POFpoYmlnVHFUcEtlLUFfTHNINHVYOWpxcHlfUjhrbFRHYnFNejJhbmpwc0tyTGdPTVNWRlAzcGxwZllQRHAxZWFsR3lLd1U?oc=5,https://da.gd/EzFrbN
