feed,title,long_url,short_url
gNews,What It Takes to be a Top Gun | GenAI & Cybersecurity - SentinelOne,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnNlbnRpbmVsb25lLmNvbS9ibG9nL3doYXQtaXQtdGFrZXMtdG8tYmUtYS10b3AtZ3VuLWdlbmFpLWN5YmVyc2VjdXJpdHkv0gEA?oc=5,https://da.gd/agTukt
