feed,title,long_url,short_url
gNews,Contrast Responsible AI Policy Project | Keeping your business safe in the AI era | Contrast Security - Security Boulevard,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3NlY3VyaXR5Ym91bGV2YXJkLmNvbS8yMDIzLzA3L2NvbnRyYXN0LXJlc3BvbnNpYmxlLWFpLXBvbGljeS1wcm9qZWN0LWtlZXBpbmcteW91ci1idXNpbmVzcy1zYWZlLWluLXRoZS1haS1lcmEtY29udHJhc3Qtc2VjdXJpdHkv0gGMAWh0dHBzOi8vc2VjdXJpdHlib3VsZXZhcmQuY29tLzIwMjMvMDcvY29udHJhc3QtcmVzcG9uc2libGUtYWktcG9saWN5LXByb2plY3Qta2VlcGluZy15b3VyLWJ1c2luZXNzLXNhZmUtaW4tdGhlLWFpLWVyYS1jb250cmFzdC1zZWN1cml0eS9hbXAv?oc=5,https://da.gd/07lJqT
