feed,title,long_url,short_url
GithubRelease,Roundcube Webmail 1.5.15,https://github.com/roundcube/roundcubemail/releases/tag/1.5.15,https://da.gd/PJA1B9
GithubRelease,Roundcube Webmail 1.6.15,https://github.com/roundcube/roundcubemail/releases/tag/1.6.15,https://da.gd/UvXGoj
GithubRelease,Roundcube Webmail 1.7 RC6,https://github.com/roundcube/roundcubemail/releases/tag/1.7-rc6,https://da.gd/6NFS
