feed,title,long_url,short_url
gNews,Medibank hack attributed to cybersecurity failings | SC Media - SC Media,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnNjbWFnYXppbmUuY29tL2JyaWVmL21lZGliYW5rLWhhY2stYXR0cmlidXRlZC10by1jeWJlcnNlY3VyaXR5LWZhaWxpbmdz0gEA?oc=5,https://da.gd/aDJGj
