feed,title,long_url,short_url
gNews,Uniphore's Sylvain Tremblay on Emotion AI | eWEEK - eWeek,https://www.eweek.com/innovation/uniphores-sylvain-tremblay-emotion-ai/,https://bit.ly/3GxAtKu
