feed,title,long_url,short_url
ArXiv:cs.CR,"Global Web, Local Privacy? An International Review of Web Tracking",https://arxiv.org/abs/2604.18633,
ArXiv:cs.CR,Position: No Retroactive Cure for Infringement during Training,https://arxiv.org/abs/2604.18649,
ArXiv:cs.CR,From Craft to Kernel: A Governance-First Execution Architecture and Semantic ISA for Agentic Computers,https://arxiv.org/abs/2604.18652,
ArXiv:cs.CR,Owner-Harm: A Missing Threat Model for AI Agent Safety,https://arxiv.org/abs/2604.18658,
ArXiv:cs.CR,Evaluating Answer Leakage Robustness of LLM Tutors against Adversarial Student Attacks,https://arxiv.org/abs/2604.18660,
ArXiv:cs.CR,Beyond Explicit Refusals: Soft-Failure Attacks on Retrieval-Augmented Generation,https://arxiv.org/abs/2604.18663,
ArXiv:cs.CR,Beyond Indistinguishability: Measuring Extraction Risk in LLM APIs,https://arxiv.org/abs/2604.18697,
ArXiv:cs.CR,TrEEStealer: Stealing Decision Trees via Enclave Side Channels,https://arxiv.org/abs/2604.18716,
ArXiv:cs.CR,From Finite Enumeration to Universal Proof: Ring-Theoretic Foundations for PQC Hardware Masking Verification,https://arxiv.org/abs/2604.18717,
ArXiv:cs.CR,Towards Optimal Agentic Architectures for Offensive Security Tasks,https://arxiv.org/abs/2604.18718,
ArXiv:cs.CR,Blockchain-Driven AI-Enhanced Post-Quantum Multivariate Identity-based Signature and Privacy-Preserving Data Aggregation Scheme for Fog-enabled Flying Ad-Hoc Networks,https://arxiv.org/abs/2604.18819,
ArXiv:cs.CR,Temporal UI State Inconsistency in Desktop GUI Agents: Formalizing and Defending Against TOCTOU Attacks on Computer-Use Agents,https://arxiv.org/abs/2604.18860,
ArXiv:cs.CR,Security Is Relative: Training-Free Vulnerability Detection via Multi-Agent Behavioral Contract Synthesis,https://arxiv.org/abs/2604.19012,
ArXiv:cs.CR,SAGE: Signal-Amplified Guided Embeddings for LLM-based Vulnerability Detection,https://arxiv.org/abs/2604.19031,
ArXiv:cs.CR,Refute-or-Promote: An Adversarial Stage-Gated Multi-Agent Review Methodology for High-Precision LLM-Assisted Defect Discovery,https://arxiv.org/abs/2604.19049,
ArXiv:cs.CR,CHRONOS: A Hardware-Assisted Phase-Decoupled Framework for Secure Federated Learning in IoT,https://arxiv.org/abs/2604.19053,
ArXiv:cs.CR,ProjLens: Unveiling the Role of Projectors in Multimodal Model Safety,https://arxiv.org/abs/2604.19083,
ArXiv:cs.CR,Dual-Guard: Dual-Channel Latent Watermarking for Provenance and Tamper Localization in Diffusion Images,https://arxiv.org/abs/2604.19090,
ArXiv:cs.CR,DP-FlogTinyLLM: Differentially private federated log anomaly detection using Tiny LLMs,https://arxiv.org/abs/2604.19118,
ArXiv:cs.CR,Sherpa.ai Privacy-Preserving Multi-Party Entity Alignment without Intersection Disclosure for Noisy Identifiers,https://arxiv.org/abs/2604.19219,
ArXiv:cs.CR,Secure Storage and Privacy-Preserving Scanpath Comparison via Garbled Circuits in Eye Tracking,https://arxiv.org/abs/2604.19422,
ArXiv:cs.CR,Malicious ML Model Detection by Learning Dynamic Behaviors,https://arxiv.org/abs/2604.19438,
ArXiv:cs.CR,Involuntary In-Context Learning: Exploiting Few-Shot Pattern Completion to Bypass Safety Alignment in GPT-5.4,https://arxiv.org/abs/2604.19461,
ArXiv:cs.CR,API Security Based on Automatic OpenAPI Mapping,https://arxiv.org/abs/2604.19471,
ArXiv:cs.CR,EvoPatch-IoT: Evolution-Aware Cross-Architecture Vulnerability Retrieval and Patch-State Profiling for BusyBox-Based IoT Firmware,https://arxiv.org/abs/2604.19496,
ArXiv:cs.CR,Evaluating LLM-Generated Obfuscated XSS Payloads for Machine Learning-Based Detection,https://arxiv.org/abs/2604.19526,
ArXiv:cs.CR,Cyber Defense Benchmark: Agentic Threat Hunting Evaluation for LLMs in SecOps,https://arxiv.org/abs/2604.19533,
ArXiv:cs.CR,Adding Compilation Metadata To Binaries To Make Disassembly Decidable,https://arxiv.org/abs/2604.19628,
ArXiv:cs.CR,An AI Agent Execution Environment to Safeguard User Data,https://arxiv.org/abs/2604.19657,
ArXiv:cs.CR,"""We are currently clean on OPSEC"": Why JD Can't Encrypt",https://arxiv.org/abs/2604.19711,
ArXiv:cs.CR,HadAgent: Harness-Aware Decentralized Agentic AI Serving with Proof-of-Inference Blockchain Consensus,https://arxiv.org/abs/2604.18614,
ArXiv:cs.CR,Towards Understanding the Robustness of Sparse Autoencoders,https://arxiv.org/abs/2604.18756,
ArXiv:cs.CR,ARES: Adaptive Red-Teaming and End-to-End Repair of Policy-Reward System,https://arxiv.org/abs/2604.18789,
ArXiv:cs.CR,Mechanistic Anomaly Detection via Functional Attribution,https://arxiv.org/abs/2604.18970,
ArXiv:cs.CR,ClawCoin: An Agentic AI-Native Cryptocurrency for Decentralized Agent Economies,https://arxiv.org/abs/2604.19026,
ArXiv:cs.CR,Do Agents Dream of Root Shells? Partial-Credit Evaluation of LLM Agents in Capture The Flag Challenges,https://arxiv.org/abs/2604.19354,
ArXiv:cs.CR,Cyclic Equalizability Characterized by Parikh Vectors,https://arxiv.org/abs/2604.19504,
ArXiv:cs.CR,When Graph Structure Becomes a Liability: A Critical Re-Evaluation of Graph Neural Networks for Bitcoin Fraud Detection under Temporal Distribution Shift,https://arxiv.org/abs/2604.19514,
