feed,title,long_url,short_url
GithubRelease,🌙🐄 Moone Update 2024 | Revision B,https://github.com/mailcow/mailcow-dockerized/releases/tag/2024-06b,https://da.gd/kAYSHf
GithubRelease,🌙🐄 Moone Update 2024 | Revision C,https://github.com/mailcow/mailcow-dockerized/releases/tag/2024-06c,https://da.gd/K6xB6j
