feed,title,long_url,short_url
gNews,IIT Kanpur Introduces eMasters in Cybersecurity; Enroll Today! - Analytics Insight,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2N5YmVyc2VjdXJpdHkvaWl0LWthbnB1ci1pbnRyb2R1Y2VzLWVtYXN0ZXJzLWluLWN5YmVyc2VjdXJpdHktZW5yb2xsLXRvZGF50gF1aHR0cHM6Ly93d3cuYW5hbHl0aWNzaW5zaWdodC5uZXQvYW1wL3N0b3J5L2N5YmVyc2VjdXJpdHkvaWl0LWthbnB1ci1pbnRyb2R1Y2VzLWVtYXN0ZXJzLWluLWN5YmVyc2VjdXJpdHktZW5yb2xsLXRvZGF5?oc=5,https://da.gd/cGaV
