feed,title,long_url,short_url
NVD-NIST,CVE-2023-41858 (order_delivery_date_for_woocommerce),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-41858,https://da.gd/7GcvKA
NVD-NIST,CVE-2023-5476 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5476,https://da.gd/eygxi
NVD-NIST,CVE-2023-5477 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5477,https://da.gd/n3sxX
NVD-NIST,CVE-2023-5478 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5478,https://da.gd/Jmh6lp
NVD-NIST,CVE-2023-5479 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5479,https://da.gd/GwUob
NVD-NIST,CVE-2023-5481 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5481,https://da.gd/fssPn
NVD-NIST,CVE-2023-5483 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5483,https://da.gd/hxn6
NVD-NIST,CVE-2023-5484 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5484,https://da.gd/Yxkx3s
NVD-NIST,CVE-2023-5485 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5485,https://da.gd/LIHFN
NVD-NIST,CVE-2023-5486 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5486,https://da.gd/bWdJk
NVD-NIST,CVE-2023-5487 (chrome),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-5487,https://da.gd/JbsDG
