feed,title,long_url,short_url
gNews,Mace Delivers Opening Statement Written by ChatGPT at AI Hearing - United States House Committee on Oversight and Accountability - House Committee on Oversight and Reform |,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vb3ZlcnNpZ2h0LmhvdXNlLmdvdi9yZWxlYXNlL21hY2UtZGVsaXZlcnMtb3BlbmluZy1zdGF0ZW1lbnQtd3JpdHRlbi1ieS1jaGF0Z3B0LWF0LWFpLWhlYXJpbmcv0gEA?oc=5,https://da.gd/HF8UHg
