feed,title,long_url,short_url
gNews,Microsoft Security Head Zeroes On AI For Cybersecurity At Q&A Session; Pitches For Multi-Cloud - Microsof - Benzinga,https://www.benzinga.com/news/22/09/28988457/microsoft-security-head-zeroes-on-ai-for-cybersecurity,https://bit.ly/3UQupBn
