feed,title,long_url,short_url
TheHackerNews,Malicious NuGet Packages Stole ASP.NET Data; npm Package Dropped Malware,https://thehackernews.com/2026/02/malicious-nuget-packages-stole-aspnet.html,https://da.gd/Dunrdg
