feed,title,long_url,short_url
GithubRelease,Roundcube Webmail 1.5.8,https://github.com/roundcube/roundcubemail/releases/tag/1.5.8,https://da.gd/emTeVE
GithubRelease,Roundcube Webmail 1.6.8,https://github.com/roundcube/roundcubemail/releases/tag/1.6.8,https://da.gd/rzkS1s
