feed,title,long_url,short_url
TheHackerNews,Microsoft Sets Passkeys Default for New Accounts; 15 Billion Users Gain Passwordless Support,https://thehackernews.com/2025/05/microsoft-sets-passkeys-default-for-new.html,https://da.gd/6BuywF
