feed,title,long_url,short_url
GithubRelease,"🚚🐄 Moovember Update 2022 - Sogo 5.8.0, Rspamd 3.4.0 and PHP 8.1 Update | Revision B",https://github.com/mailcow/mailcow-dockerized/releases/tag/2022-11b,https://da.gd/C2uJqF
