feed,title,long_url,short_url
gNews,Analysis | Everything you need to know about Thursday's four cyber hearings - The Washington Post,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIzLzAzLzI0L2V2ZXJ5dGhpbmcteW91LW5lZWQta25vdy1hYm91dC10aHVyc2RheXMtZm91ci1jeWJlci1oZWFyaW5ncy_SAQA?oc=5,https://da.gd/auqXiP
