feed,title,long_url,short_url
HexDSL-Blog,(no title),https://hexdsl.com/post/702875081032024064,https://da.gd/SaKR2z
HexDSL-Blog,(no title),https://hexdsl.com/post/702729225679077376,https://da.gd/zMNmm
HexDSL-Blog,(no title),https://hexdsl.com/post/702597211567063040,https://da.gd/RRlH
HexDSL-Blog,(no title),https://hexdsl.com/post/702465551424978944,https://da.gd/bkEO
HexDSL-Blog,YouTube comments,https://hexdsl.com/post/702057789778952193,https://da.gd/Np8f
HexDSL-Blog,(no title),https://hexdsl.com/post/702015198412914688,https://da.gd/8Mlioc
HexDSL-Blog,(no title),https://hexdsl.com/post/701839107738976256,https://da.gd/qFFaG
HexDSL-Blog,JotterPad,https://hexdsl.com/post/701652346905722880,https://da.gd/OvyN9
HexDSL-Blog,"New HexDSL book, dropping soon!",https://hexdsl.com/post/701559492437999616,https://da.gd/0nBtts
HexDSL-Blog,"Favourite book series of all time, and why?",https://hexdsl.com/post/701483861800058880,https://da.gd/MVR2r
HexDSL-Blog,how do i know you’re the real hex if you’re not even verified?,https://hexdsl.com/post/701449853422731264,https://da.gd/VptjTp
HexDSL-Blog,(no title),https://hexdsl.com/post/701345486598193152,https://da.gd/kje1TV
HexDSL-Blog,Plasticy?,https://hexdsl.com/post/701344817369808896,https://da.gd/o6GnFs
HexDSL-Blog,(no title),https://hexdsl.com/post/701112440717524992,https://da.gd/KLLP
HexDSL-Blog,Tumblr is a thing!,https://hexdsl.com/post/700980511606177792,https://da.gd/6KiRh
HexDSL-Blog,(no title),https://hexdsl.com/post/700937368760385536,https://da.gd/quZY
HexDSL-Blog,(no title),https://hexdsl.com/post/700695484058206208,https://da.gd/k63as
HexDSL-Blog,Night Typing,https://hexdsl.com/post/700695056995188736,https://da.gd/YVa0T1
HexDSL-Blog,(no title),https://hexdsl.com/post/700582318712258561,https://da.gd/KR7O
HexDSL-Blog,(no title),https://hexdsl.com/post/700474098856443904,https://da.gd/HgM8
