feed,title,long_url,short_url
gNews,"Accenture and Google Cloud Expand Partnership to Accelerate Value from Technology, Data and AI | Accenture - Newsroom | Accenture",https://newsroom.accenture.com/news/accenture-and-google-cloud-expand-partnership-to-accelerate-value-from-technology-data-and-ai.htm,https://accntu.re/3RVkiZu
