feed,title,long_url,short_url
News,"🍂🐄 Mootember Update 2025 | MTA-STS Support, SOGo 5.12.3, Rspamd 3.12.1, and More",https://mailcow.email/posts/2025/release-2025-09/,https://da.gd/SLa00n
