feed,title,long_url,short_url
gNews,"Cybersecurity and AI are biggest threats to business, say HR leaders - Workplace Insight",https://news.google.com/rss/articles/CBMingFBVV95cUxQZEFNU0xId0M1b0NRMngyRDZKcDB5eE1ER1BTZHZucElZeXA1NWFwSjgyS1hNX1dCWG1OcDlQS0stSmtRVmFZbjdBcjZxRFJiZHNPSzlkMVhHUGRGVmxHcEJEZlphendSV3dyMDZLeWIxM214aktmNGpMOENmWTRybDQtbDY1VVNjRnRhSEpSbWh4UVlZWHpSX2I3TWRWdw?oc=5,https://da.gd/VjlA5
gNews,Ferrari CEO Deepfake Shows Growing Threat of AI Scams Impersonating Executives - Bloomberg,https://news.google.com/rss/articles/CBMitgFBVV95cUxQM0ZZNzl6NGdpNU9iSndMb25YYUhzT3IwZFEtLURDeUNrazlHbWVRak9XN0VOcVlGVDVwMi1ORGV6bTg0ZExITkl5VWJVUjBlaDhTY0d4M1J1OUt1ZmpNOXN5R210dHZVV1JJdGk0N1FJcFA5MEpuc0ZqcXBOVmszNk13QUU0SzhKYUtSaExfblBjTDJnV0loQThGZ0FTN3lpN2dfUUUwMHhpYUpKb3k1RFV2ZUhwQQ?oc=5,https://da.gd/Xt8t2
gNews,UK science secretary focusing on cybersecurity and AI - Research Professional News,https://news.google.com/rss/articles/CBMivwFBVV95cUxQYmh2UmVHQXN5d3ZKNTlXX1JIYUFaX3dHSmNIM3p4UXVhSGdJWHU0SVpJTFJOeXpKTGFITnpZTllWMUYxZmVheUxjRGZrVlBfWlhfYXhZdnRxOEhvVnBEYVZfaVdmaElZR1Y1Rzk5RUtTenpEczJOODc1R2ZGTWgzVGJJVlBzdVhodm94aTRDdnpjN3hhZklTOFBwYXM4cjJhUXVEci1LQW5jM3NHclo0UlZJd05wcEZEMnVuV0xfTQ?oc=5,https://da.gd/RXOtrT
gNews,IBM Report: Escalating Data Breach Disruption Pushes Cybersecurity Costs in Canada – Company Announcement - FT,https://news.google.com/rss/articles/CBMilgFBVV95cUxOWVpqVnJYUW83NGcwLWJjU1VVSEUtbXV6ZDFQNmlmaTVvY0hBRnY2dDRaa0ZpTXU2QjNKNHNQTTZZbU12SjE2enhSdW0xMUk1VTFVM05OUTBZR2l4bldQd0Q0VjNoenNTYUtOUlQycGk2TGs2YzhiVjY4SEtfTTFUei1NNmZyOFFXb0Jwb3RqVmZMVW1GY0E?oc=5,https://da.gd/IDs3OQ
gNews,Supporting the CISO: building an organisation of cybersecurity champions - Raconteur,https://news.google.com/rss/articles/CBMilgFBVV95cUxOaGs2YW45S2hFMlhOQWI5clRQVm4zdlJtMkZUMTFXRVJIelYyMkVGSHpmbFlpVktpazVFczlPbEVIRU85WDl0M21yRGRKOTh6YVprSWpHaTExbGN5ZjEzU0NCOHp6cHpQLS00WE9GOGhrQ2d4M3c0WmY0MUwtbFIteXZBOHFIdDVtSEh6LTh4NGV6b09KNGc?oc=5,https://da.gd/qLfq
gNews,OpenAI Challenges Google With Conversational AI Tool SearchGPT - OpenAI Challenges Google With Conversational AI Tool SearchGPT - AI Business,https://news.google.com/rss/articles/CBMikwFBVV95cUxOMzBvZU1uNVA2MVNvd3Y4QUtDTHNzUkZXTTBFMXRURnpnTDlvZ19vMWx0V1o0TGk3NXNrMG12eUx4SnM2cnQ2ZUNNZ0xyYVVfYWUyX3VDVU1QSnRleEwwTXFBcmk2dnNUYlZRWXRyRFNqQXhIV3pDVndzcFdQZDR3TkJXenlZNnJuYnJVV2FEQTdQRGM?oc=5,https://da.gd/PcLNkU
gNews,PM names new cybersecurity minister - CSO Online,https://news.google.com/rss/articles/CBMiigFBVV95cUxPYkZvdjRBeGpuY0xrV0ZSTmcwSEwzT1pKeXJoelExdjNUWWhYOEtlelpxdzc5U0kwTFc4dUpkWDhYUnhKdXBXUlFINURpNFA0aUh5SC1DaTNRYkNLaWY5ZkxlVE9VeXY5SnlCNW84RDRIejM5MlNrSUJfUzF6SUdQOTRTa2pMSExvbEHSAZABQVVfeXFMTlZmc1ZBbFBRYlljUDdqZ0RSNDVtMUp1MDFPQjE0SDZUc0ROUUdtR0dEdW9yYkw5UVBsUWdTaDdwLU5nRXV0eXdnRU1ic2xxU1NSM3lJcnIzc1JXUjkyRXZDcFhuZmhtTFE0VHJZZ09menc3YW45WXgzS2FOWjdnczFSQXRzOXMtMC0wYlU0YTZF?oc=5,https://da.gd/OFWO
gNews,AI spending races ahead among European banks - Finextra,https://news.google.com/rss/articles/CBMikgFBVV95cUxQdFc0b2luam03NlNvMjJIb09YTDVhRGZpalFyNTR6SnhqWS11WmxiWkNMbjZuNnlKWDdMalkwNGRUR1ZMNXp2QW1nS3NGNldJNUY5aV8zb1dqeVdJenEzSmdlWkpyNXhMb1B0SVZBOWdfMDVDbTRHWVhfQThtWUlqanh3eEhJTmg0Nm5aMUpYd2lBUQ?oc=5,https://da.gd/S4IJd
gNews,Balancing Act: Navigating the Ethical Landscape of AI in Cybersecurity - Modern Diplomacy,https://news.google.com/rss/articles/CBMirAFBVV95cUxOcHYwNldPS0M2bEk0TXBpZ3IzdGotMGw3WW1rUDFUbU1YYWc2a1c1ZnRvNUgwUTZVSjA4UWoydUtWcGRvUUh0VDJJSEViWW5uaWdiS05KRjF5NDlidm53OUlsWlN2Sk5QN29mRGxfOUl2ZlJ6VHNBZThJZUNZQjJOdHlkLWhZWTRwd1F3NWdhd3FJcEdtS0poZzdsMHJpTzVCVkdqbXFaSDJZLVBw?oc=5,https://da.gd/nWfJT
gNews,Trend Micro's Lewis Duke on Fighting AI-Powered Fake News - Cyber Magazine,https://news.google.com/rss/articles/CBMilgFBVV95cUxQbzZVMnZESzkyQmZDTDUwUjNFSTJSWEZITllKUFQ4eGhzQXVhUUM5MS02MUFyQnRHYzF1bXFnZjZ6NzhqRGhXWGtLaDEwS1RxWW1RTkVqQmIzQnVqWXdwRVZNUjZTMnJQOTZBaFg3T1laTUo2cmE1cGVCUVRBMUZuVDRVdUZVWXJIZHBTb1BVYzc4SF9hMnc?oc=5,https://da.gd/uMwAjT
