feed,title,long_url,short_url
gNews,"US delegation in India to pursue collaboration in AI, other critical areas | Mint - Mint",https://news.google.com/rss/articles/CBMi0wFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy9pbmRpYS91cy1kZWxlZ2F0aW9uLWluLWluZGlhLXRvLWJvb3N0LWJpbGF0ZXJhbC1jb29wZXJhdGlvbi1pbi1haS1xdWFudHVtLWNvbXB1dGluZy1jeWJlcnNlY3VyaXR5LWNsZWFuLWVuZXJneS1hbmQtYmlvdGVjaC1leHBsb3Jlcy1uZXctcGFydG5lcnNoaXAtb3Bwb3J0dW5pdGllcy0xMTY4MTQ3MjU2NDYyNy5odG1s0gHXAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL3VzLWRlbGVnYXRpb24taW4taW5kaWEtdG8tYm9vc3QtYmlsYXRlcmFsLWNvb3BlcmF0aW9uLWluLWFpLXF1YW50dW0tY29tcHV0aW5nLWN5YmVyc2VjdXJpdHktY2xlYW4tZW5lcmd5LWFuZC1iaW90ZWNoLWV4cGxvcmVzLW5ldy1wYXJ0bmVyc2hpcC1vcHBvcnR1bml0aWVzL2FtcC0xMTY4MTQ3MjU2NDYyNy5odG1s?oc=5,https://da.gd/ApF0sU
