feed,title,long_url,short_url
GithubRelease,"🐄💮 Moorch Update 2022 - ClamAV, Dovecot & Olefy Update | Changelog",https://github.com/mailcow/mailcow-dockerized/releases/tag/2022-03,https://bit.ly/3szOfom
