feed,title,long_url,short_url
GithubRelease,"🎃🐄 Mooctober 2023 Update | Domainwide Footer, cURL Fixes and more",https://github.com/mailcow/mailcow-dockerized/releases/tag/2023-10,https://da.gd/lr6sm
