feed,title,long_url,short_url
gNews,"EO Forum to discuss cybersecurity, artificial intelligence | News | eastoregonian.com - East Oregonian",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5lYXN0b3JlZ29uaWFuLmNvbS9jb21tdW5pdHkvbmV3cy9lby1mb3J1bS10YXBzLWludG8tY3liZXJzZWN1cml0eS1haS9hcnRpY2xlXzU0Y2UxMDY4LWM2MmItMTFlZS04YjZjLWIzMjhjNDA4NjEzOS5odG1s0gEA?oc=5,https://da.gd/T9Jhs
