feed,title,long_url,short_url
gNews,IIT Madras and NCVET certified free online AI course launched; register this way - HT Tech,https://news.google.com/rss/articles/CBMijQFodHRwczovL3RlY2guaGluZHVzdGFudGltZXMuY29tL3RlY2gvbmV3cy9paXQtbWFkcmFzLWFuZC1uY3ZldC1jZXJ0aWZpZWQtZnJlZS1vbmxpbmUtYWktY291cnNlLWxhdW5jaGVkLXJlZ2lzdGVyLXRoaXMtd2F5LTcxNjg5NjU5ODI1NjgwLmh0bWzSAQA?oc=5,https://da.gd/JbRAN
