feed,title,long_url,short_url
SecurityWeek,Cybersecurity M&A Activity to Continue; Growth Funding to be More Conservative,https://www.securityweek.com/cybersecurity-ma-activity-continue-growth-funding-be-more-conservative,https://bit.ly/3xUqj2k
