feed,title,long_url,short_url
gNews,HIMSS21 Roundup—Cyberattacks hit mid-size hospitals hardest; CIOs share tips on digital transformation - FierceHealthcare,https://www.fiercehealthcare.com/tech/himss21-roundup-zoom-launches-mobile-browser-for-telehealth-visits-samsung-unveils-tech-for,https://j.mp/3ka1Du9
