feed,title,long_url,short_url
TheHackerNews,"CISA Warns of Zimbra, SharePoint Flaw Exploits; Cisco Zero-Day Hit in Ransomware Attacks",https://thehackernews.com/2026/03/cisa-warns-of-zimbra-sharepoint-flaw.html,https://da.gd/Ncfap
