feed,title,long_url,short_url
GithubRelease,🍂🐄 Mootember Update 2022 - Quarantine & Swagger UI Fix Update | Revision A,https://github.com/mailcow/mailcow-dockerized/releases/tag/2022-09a,https://bit.ly/3dRiBhV
