feed,title,long_url,short_url
gNews,Preventing cyber fraud using AI; Glastonbury of the Northeast - YourStory,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8veW91cnN0b3J5LmNvbS8yMDIzLzExL3ByZXZlbnRpbmctY3liZXItZnJhdWQtdXNpbmctYWktbWFqdWxpLW5vcnRoZWFzdNIBAA?oc=5,https://da.gd/8fx8l
