feed,title,long_url,short_url
GithubAdvisories,[GHSA-w8c6-v9jv-g985] Malware in elf-stats-lanternlit-snowman-834,https://github.com/advisories/GHSA-w8c6-v9jv-g985,https://da.gd/OmlerL
GithubAdvisories,[GHSA-7fvr-p773-hqhr] Malware in elf-stats-mulled-ornament-810,https://github.com/advisories/GHSA-7fvr-p773-hqhr,https://da.gd/5xOreP
GithubAdvisories,[GHSA-53p4-4v76-pxf5] Malware in elf-stats-candlelit-marshmallow-663,https://github.com/advisories/GHSA-53p4-4v76-pxf5,https://da.gd/j91Vo
GithubAdvisories,[GHSA-29c6-m59j-mpj7] Malware in beep-types,https://github.com/advisories/GHSA-29c6-m59j-mpj7,https://da.gd/OyWw2
GithubAdvisories,[GHSA-486w-96w2-x9jf] Malware in elf-stats-bright-cocoa-293,https://github.com/advisories/GHSA-486w-96w2-x9jf,https://da.gd/7PemK
GithubAdvisories,[GHSA-xf3h-9rpq-qxc6] Malware in elf-stats-marzipan-cocoa-562,https://github.com/advisories/GHSA-xf3h-9rpq-qxc6,https://da.gd/XYv1tl
GithubAdvisories,[GHSA-278x-p4v3-fg87] Malware in remark-mdx2.3,https://github.com/advisories/GHSA-278x-p4v3-fg87,https://da.gd/0mWcr4
GithubAdvisories,[GHSA-cv62-j65r-8jqr] Malware in unified10,https://github.com/advisories/GHSA-cv62-j65r-8jqr,https://da.gd/lVDtw
GithubAdvisories,[GHSA-28w3-67mg-fxwj] Malware in hast-util-to-mdast9,https://github.com/advisories/GHSA-28w3-67mg-fxwj,https://da.gd/vQLxaf
GithubAdvisories,[GHSA-fqv8-j333-4xc6] Malware in remark-stringify10,https://github.com/advisories/GHSA-fqv8-j333-4xc6,https://da.gd/gbZJh
GithubAdvisories,[GHSA-cpc6-mh8p-x65h] Malware in unified11,https://github.com/advisories/GHSA-cpc6-mh8p-x65h,https://da.gd/wdM07
