feed,title,long_url,short_url
gNews,"Pluralsight Skills Expands Hands-On Learning Capabilities for Cybersecurity, IT Ops, and Software Development; Launches New Tech Certification Experience - WAFB",https://www.wafb.com/prnewswire/2021/10/12/pluralsight-skills-expands-hands-on-learning-capabilities-cybersecurity-it-ops-software-development-launches-new-tech-certification-experience/,https://j.mp/3AV2uFy
