feed,title,long_url,short_url
gNews,Hashtag Trending Aug. 2-Meta begins ending news availability in Canada; Chinese hackers deep in North American infrastructure; White House unveils cybersecurity workforce and education strategy - IT World Canada,https://news.google.com/rss/articles/CBMi6wFodHRwczovL3d3dy5pdHdvcmxkY2FuYWRhLmNvbS9hcnRpY2xlL2hhc2h0YWctdHJlbmRpbmctYXVnLTItbWV0YS1iZWdpbnMtZW5kaW5nLW5ld3MtYXZhaWxhYmlsaXR5LWluLWNhbmFkYS1jaGluZXNlLWhhY2tlcnMtZGVlcC1pbi1ub3J0aC1hbWVyaWNhbi1pbmZyYXN0cnVjdHVyZS13aGl0ZS1ob3VzZS11bnZlaWxzLWN5YmVyc2VjdXJpdHktd29ya2ZvcmNlLWFuZC1lZHVjYXRpb24tc3RyYXRlZ3kvNTQ0MDQ50gHxAWh0dHBzOi8vd3d3Lml0d29ybGRjYW5hZGEuY29tL2FydGljbGUvaGFzaHRhZy10cmVuZGluZy1hdWctMi1tZXRhLWJlZ2lucy1lbmRpbmctbmV3cy1hdmFpbGFiaWxpdHktaW4tY2FuYWRhLWNoaW5lc2UtaGFja2Vycy1kZWVwLWluLW5vcnRoLWFtZXJpY2FuLWluZnJhc3RydWN0dXJlLXdoaXRlLWhvdXNlLXVudmVpbHMtY3liZXJzZWN1cml0eS13b3JrZm9yY2UtYW5kLWVkdWNhdGlvbi1zdHJhdGVneS81NDQwNDk_YW1wPTE?oc=5,https://da.gd/JT0Zd
