feed,title,long_url,short_url
gNews,Cisco Security Cloud Gets Generative AI Booster; Identity Intelligence Launched - CRN,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmNybi5jb20vbmV3cy9uZXR3b3JraW5nLzIwMjQvY2lzY28tc2VjdXJpdHktY2xvdWQtZ2V0cy1nZW5lcmF0aXZlLWFpLWJvb3N0ZXItaWRlbnRpdHktaW50ZWxsaWdlbmNlLWxhdW5jaGVk0gEA?oc=5,https://da.gd/rVRIA
