feed,title,long_url,short_url
NVD-NIST,CVE-2021-43311 (upx),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-43311,https://da.gd/nCIXP
NVD-NIST,CVE-2021-43312 (upx),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-43312,https://da.gd/LCrZNQ
NVD-NIST,CVE-2021-43313 (upx),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-43313,https://da.gd/UZGZ
NVD-NIST,CVE-2022-42498 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-42498,https://da.gd/uNfzrc
NVD-NIST,CVE-2022-42499 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-42499,https://da.gd/XmJ1M0
NVD-NIST,CVE-2022-42500 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-42500,https://da.gd/oHjW
NVD-NIST,CVE-2022-42528 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-42528,https://da.gd/O19VO4
NVD-NIST,CVE-2022-47173 (advanced_form_integration),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-47173,https://da.gd/XjRV
NVD-NIST,CVE-2023-20956 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20956,https://da.gd/4d4C
NVD-NIST,CVE-2023-20957 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20957,https://da.gd/XWTe5u
NVD-NIST,CVE-2023-20959 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20959,https://da.gd/4BiDy
NVD-NIST,CVE-2023-20960 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20960,https://da.gd/GapC
NVD-NIST,CVE-2023-20962 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20962,https://da.gd/CMmkna
NVD-NIST,CVE-2023-20964 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20964,https://da.gd/Y7tKu
NVD-NIST,CVE-2023-20966 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20966,https://da.gd/APBbd
NVD-NIST,CVE-2023-20968 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20968,https://da.gd/cEziT
NVD-NIST,CVE-2023-20969 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20969,https://da.gd/hpWbIV
NVD-NIST,CVE-2023-20970 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20970,https://da.gd/Gcz5DO
NVD-NIST,CVE-2023-20971 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20971,https://da.gd/TYIZ6
NVD-NIST,CVE-2023-20972 (android),https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-20972,https://da.gd/ZztJ8l
