feed,title,long_url,short_url
gNews,Cylance Assistant | Cybersecurity GenAI from BlackBerry - BlackBerry,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmJsYWNrYmVycnkuY29tL3VzL2VuL3Byb2R1Y3RzL2N5bGFuY2UtZW5kcG9pbnQtc2VjdXJpdHkvY3lsYW5jZS1hc3Npc3RhbnTSAQA?oc=5,https://da.gd/bjKcRm
