feed,title,long_url,short_url
TheHackerNews,Ransomware Affiliate Arrested in Romania; 51 Stolen Data Brokers Arrested in Ukraine,https://thehackernews.com/2021/12/ransomware-affiliate-arrested-in.html,https://j.mp/3GC5g5u
