feed,title,long_url,short_url
gNews,"Grid Dynamics Expands Its Cloud and Cybersecurity Offerings; Appoints Chuck Tsocanos Vice President, Modern Application Development Practice - Yahoo Finance",https://finance.yahoo.com/news/grid-dynamics-expands-cloud-cybersecurity-124500875.html,https://yhoo.it/3yC9fxt
