feed,title,long_url,short_url
gNews,Global IT outage: Top cybersecurity news this month - World Economic Forum,https://news.google.com/rss/articles/CBMingFBVV95cUxPMnRsTXNSZzdOZE1yVTlScGQ4SGt6LWZmZTk0elFCby1zOVdxNW10VkRydm9jQml4WEpleTNzdjRxUjZBdFl1ZmZhZUxjR1ZCcFc5TDFRblNOVU9na0hrTkhORGV2N1Z4d1QtQWpPTEVEcERTS1RCckVkLWhkY1ZOakU2X0ZmVGljdU9FSmlzWl9XMEI2YTU3QlFSVGhVQQ?oc=5,https://da.gd/qgVAT
gNews,AI/Gen AI Cybersecurity: Empowering Telcos in the AI Era: Michael Lawrey and Martin Kessler - TM Forum Inform,https://news.google.com/rss/articles/CBMivwFBVV95cUxNbUlWdlJUSGdYMkJMQkk4dHJEQ0oyalA0X2FSREtQcHlOdnBHUTR1ZFBteHZkaWpyQ094TkdtWHNGWlFabER2c3lKUnVWdzFhLU11aE1QMU5NcTlBZHAxcGNPWC1tSXVYT0haOXJKRjFvazh3WHBpNjQzV3NFdnlGdllXUUpTaGZUZ1JncXZkV0dEQ3ItQTVGT1Q1anNiQVc4YXpiUEpPRUZ4bU40ZlBHRExWT0dYT1MwckFIT3pVZw?oc=5,https://da.gd/9TAYCI
gNews,Cybersecurity minister breaks ground at Macquarie's new AI and cloud facility - Telecompaper EN,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQSHJtQm9XOUh2SmdoNkNvMmN5ZjJ2MUdxUVRuZm9LdUFMbnNONmgtYkhIT3Y2aU1sUWc2Q2NVamJrelAycGVxMkZOdUhZdHhpejcwUXpic1JFTVkzTklrejBDSVRYRG40V2xNN0lzOHhpZG1leGM4MlZwWEIwYWlVTVJGd1laYm54ZzZCUmVLM2pmNE9EX1cyOFpXMV9CZEc3anpmWUt3cFVDUjlMVWp2aUJuQU1WdlJ3RTFr?oc=5,https://da.gd/IsLVlj
gNews,A&M: AI in Fintech - Balancing Innovation and Cybersecurity Threats - FinTech Magazine,https://news.google.com/rss/articles/CBMimAFBVV95cUxQbTFqY3h5amxFVkItbGVyOWk5cDJGVWExR3RQNVoxcmVhYktoS0t3R2tydXhoOVpWeUg1MVhoTU1fbmoxTU51Y2NBZHdzTE9SNERyeEI5MGZud0c5NnhBRTd4NXQ4M25mRjZiS3VQZ1c2YndWU2xWNTUxcGc3X2EwalZWTTRUWWRqblo2VGFYWS13cjVfQVpPSg?oc=5,https://da.gd/qy9mYA
gNews,"King’s Speech: No AI Bill, but positive noises on cybersecurity and tech - Prolific North",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOajVkZUJXMUlTZzhmUmcxc3lfRTkxeW1fcURUOWtYWmJ4ZFhfRUdoRzFmbzg4NDFVQVY0Zm9pVVBURks4LTVaalBkRHNsWHFDaU9ybUVmaDJQcFlqRGVvWU5zLUhLQnhlMDZ0eHlUYmJ4TGdaQXFJNkNrajROZXp6WUZDbmVhbjhubUcwSnF6SFVZcGxTdWdxbGNJd1N2aTQwbDZvUWoxZkl3S0U?oc=5,https://da.gd/WLEK
gNews,Artificial Intelligence Risk Named as Waters Rankings “Best Cyber Security Provider” for the AIR-GPT AI Cybersecurity Platform - Business Wire,https://news.google.com/rss/articles/CBMipgJBVV95cUxNTFNLVzdBWS1XaE1LUFRxYjBtZGdhOG5VQzlpRnNsbkw5cl9SVmJnX2QwR09xUERZOUhIbVBWa3FXR0liUFJfcGtNUlhHR25wM000amhtLWd2dDU3MlBNQlBzSnVMaVVFMVp1WkJVMU9UaVF6NDhZdXZrVHhYaV81WkxPZFExeDRHRHoydXV1S2U4cXEwYUQyaUtWSkRLX0pHanRXNXdCSTE0Zl8wMHR1d25KcFZpcVNpa1Vxc0ZRLW1waGk1M09YbDhGQjRsUmkzMldvWTU0cEZzT2xIczdRNGZySTZ3akZtdnZERlJZODR4TDlZemVfWnplbUZtMFFfeURyU0dneHlKWFVERlh1Y1lmbDhsMHZETlRlVFRVTmprRGl4ZUE?oc=5,https://da.gd/WquSfE
gNews,"BBVA and Telefónica Tech team for cybersecurity push, launch dedicated centre in Mexico - FinTech Futures",https://news.google.com/rss/articles/CBMixAFBVV95cUxQUUtIUW00WTdRRVVLODZLUUdLdmlvazRmdF84N1NJUExWVXRlUk9GOUJRdmZ4UnNOVm5YemlkTVlyY1ZROFRPVkRlT2JEVk9FVjRjTERLNFNIY3YwRXFac1VQMUdKZ2d3QTV3NUxwU3pWTmlVMDlhTldpVFhVWUZvOVl0T0N4eXc3WVlOeFJQckJ4UVJCNmJwWGUzSmVpQmMxM2F6T0hWSlJHTXVfeHgzVEEwb2tJZk9rdHVPYVBJb081NVFx?oc=5,https://da.gd/NJduyg
gNews,Keeping Cybersecurity Real: 3 Things to Look for in an MDR - BlackBerry Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxONkNBOXdmaERhMWJmcmFwQjNkUmhadWJ6SG5XZ1FlekRmelRXb016TUY3ZTEtc18wcUFGdUotQXlXYkJwdkZKejdWVXg0UVJZUFBRN09pX29lSTVyRlI5MF9JQzhCY2FqRjJXZFNCdF9uYlpIUWRuc0NVMENVTjNHaWdNdUZ4eFdmWEZF?oc=5,https://da.gd/7Fms2U
gNews,How Microsoft is Quietly Revolutionising Cybersecurity - UC Today,https://news.google.com/rss/articles/CBMirgFBVV95cUxNamphbllHcEp6RERCalZ2ZDFiMmxJaW9IU2loVVppXzZPcnBVTE5xUEN6dlJndzNuLXloYktPWXNqd09pMGRjbUVjNktDMDVRQURuSjRFM3ZBcU1ldDNDc3U2UHRTd1FLMnZFSlVjMWRQWnJrS1dHNDIyY2lNWWhuRlhHVVBKYU42N3VKQ1Y1UEpZV1ZZbUE4VHZGckphdUZwSWxUd2tuSHFEcHdIUnc?oc=5,https://da.gd/yA9pjR
gNews,"Labour’s next steps: Cyber security, AI, & Open-Source industry leaders weigh in - TechInformed",https://news.google.com/rss/articles/CBMijAFBVV95cUxPMUdKUlA2YkFzSndQRVFpQ1ZOQTNLU1NYakdtN1NJY1dscjM0MERYMUttekNkTGNqZTktMG5CTzlRbGk0eGRhSmlpMUIyd2Vzam1xXzlKd0Zmb1hscXFWalJUNDBzd0plVElXVkZ2UTUzSk1NeFBKdlVJVnIxYVlFODBvVUFqYWVZRThfMQ?oc=5,https://da.gd/NlmTNy
