feed,title,long_url,short_url
HexDSL-Blog,The dynamics of “better” – The masses vs the technical,https://hexdsl.com/2022/04/07/the-dynamics-of-better-the-masses-vs-the-technical/,https://bit.ly/3NTaM8m
HexDSL-Blog,"Writing workflow & hardware, a snapshot",https://hexdsl.com/2022/03/29/writing-workflow-hardware-a-snapshot/,https://bit.ly/3vqJWwb
HexDSL-Blog,The Kaiju Preservation Society – John Scalzi,https://hexdsl.com/2022/03/25/the-kaiju-preservation-society-john-scalzi/,https://bit.ly/3KooON8
HexDSL-Blog,What’s with Amazon book reviews?,https://hexdsl.com/2022/03/19/whats-with-amazon-book-reviews/,https://bit.ly/3xhVCDY
HexDSL-Blog,KeepSolid VPN Unlimited – Thoughts,https://hexdsl.com/2022/03/11/keepsolid-vpn-unlimited-thoughts/,https://bit.ly/37CRMdP
HexDSL-Blog,"YouTube, website and more – Updates",https://hexdsl.com/2022/03/08/youtube-website-and-more-updates/,https://bit.ly/3LNRYWe
HexDSL-Blog,"A new host, already!",https://hexdsl.com/2022/02/27/a-new-host-already/,https://bit.ly/3v3Wr0s
HexDSL-Blog,Music (have a playlist link),https://hexdsl.com/2022/02/20/music-have-a-playlist-link/,https://bit.ly/3KrAT4f
HexDSL-Blog,Aeon Timeline – How useful did it turn out to be?,https://hexdsl.com/2022/02/19/aeon-timeline-how-useful-did-it-turn-out-to-be/,https://bit.ly/3Jz6Syk
HexDSL-Blog,"Scrivener doesn’t do it all, an annoying missing feature!",https://hexdsl.com/2022/02/15/scrivener-doesnt-do-it-all-an-annoying-missing-feature/,https://bit.ly/3E2c4cS
