feed,title,long_url,short_url
TheHackerNews,"SocGholish Malware Spread via Ad Tools; Delivers Access to LockBit, Evil Corp, and Others",https://thehackernews.com/2025/08/socgholish-malware-spread-via-ad-tools.html,https://da.gd/og2don
