feed,title,long_url,short_url
GithubRelease,Roundcube Webmail 1.5-beta,https://github.com/roundcube/roundcubemail/releases/tag/1.5-beta,https://j.mp/3u2z3xD
GithubRelease,Roundcube Webmail 1.4.11,https://github.com/roundcube/roundcubemail/releases/tag/1.4.11,https://j.mp/3v8tmzs
GithubRelease,Roundcube Webmail 1.4.10,https://github.com/roundcube/roundcubemail/releases/tag/1.4.10,https://j.mp/342vCfW
