feed,title,long_url,short_url
TheHackerNews,"Microsoft Fixes 78 Flaws, 5 Zero-Days Exploited; CVSS 10 Bug Impacts Azure DevOps Server",https://thehackernews.com/2025/05/microsoft-fixes-78-flaws-5-zero-days.html,https://da.gd/dmfN5
