feed,title,long_url,short_url
gNews,"Air India Dubai-Kochi flight suffers cabin pressurisation loss; masks deployed, plane diverted safely to - Times of India",https://timesofindia.indiatimes.com/business/india-business/air-india-dubai-kochi-flight-diverted-to-mumbai-after-cabin-pressurisation-loss-dgca-orders-probe/articleshow/93033764.cms,https://bit.ly/3PxfGbw
