feed,title,long_url,short_url
gNews,"GTRI, Georgia Tech Develop AI Psychiatry to Advance National Security | Research Horizons | Georgia Tech's Research News - Research Horizons",https://rh.gatech.edu/news/650195/gtri-georgia-tech-develop-ai-psychiatry-advance-national-security-0,https://b.gatech.edu/3sWYyBx
