feed,title,long_url,short_url
gNews,Mobile app cybersecurity startup Protectt.ai raises ₹76 crore | Tap to know more | Inshorts - Inshorts,https://news.google.com/rss/articles/CBMipwFBVV95cUxQT1VQVDFLRnBNV1FBa3hZSWFhN2xoNVVDLTkzVFAzWVRwMl9Ibm01WkprcFRvSHhjZDRINTFsVnlKcFFUWTc4OEtCcEFULVNVMXlrbHk0TU1sclEyWTk2emt4RC1LeThMbE9NSTVSYlBfbUd1SDF6UENvaUF2c2h6M2ZtOHF5NTZhLVNodUpfRjBxZU9Xa05kbWZxNlBsTnZXa2ZFc0p2b9IBrAFBVV95cUxQZnVzcV92bVNERHZUYm9JMXhoakM0bzNyTjNoZFZfSEhVcnp1QTJnaEFKdlctTWFzcDJ6dGlxdXI2eGJNUXVUNGlIVVo0NllUWElxbnRTYlk3YlFrdktULUVWX2hycUs4amZ2MnZkTlJrRTBreS1DWEhubVNEV0MwTzlBcVIxU19ZRWdnRV9QRkRWSVUtMlpIUkktaDc3bDBBa1dfb09rbklzUVZQ?oc=5,https://da.gd/33QpR
