feed,title,long_url,short_url
gNews,AI threats and MDR | SC Media - SC Media,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnNjbWFnYXppbmUuY29tL3Jlc291cmNlL3JhbnNvbXdhcmUvYWktdGhyZWF0cy1hbmQtbWRy0gEA?oc=5,https://da.gd/ZmeaP
