feed,title,long_url,short_url
GithubRelease,Roundcube Webmail 1.6.16,https://github.com/roundcube/roundcubemail/releases/tag/1.6.16,https://da.gd/xxtz
GithubRelease,Roundcube Webmail 1.7.1,https://github.com/roundcube/roundcubemail/releases/tag/1.7.1,https://da.gd/RW442j
