feed,title,long_url,short_url
GithubRelease,🍒 🐄 Mooly Update 2023 Revision A | SOGo 5.8.4 and Postfix Postscreen Fixes,https://github.com/mailcow/mailcow-dockerized/releases/tag/2023-07a,https://da.gd/KlICk
